,Order ID,group
2144,194205,"iPhone,Wired Headphones"
2145,194253,"iPhone,Lightning Charging Cable,Wired Headphones,USB-C Charging Cable"
2146,194294,"Macbook Pro Laptop,Bose SoundSport Headphones"
2147,194314,"Google Phone,USB-C Charging Cable,Wired Headphones"
2148,194320,"iPhone,Lightning Charging Cable"
2149,194343,"AAA Batteries (4-pack),AA Batteries (4-pack)"
2150,194370,"iPhone,ThinkPad Laptop"
2151,194378,"Google Phone,Bose SoundSport Headphones"
2152,194382,"Vareebadd Phone,Bose SoundSport Headphones"
2153,194416,"Google Phone,USB-C Charging Cable"
2154,194426,"Google Phone,Bose SoundSport Headphones"
2155,194474,"Wired Headphones,USB-C Charging Cable"
2156,194494,"Google Phone,Wired Headphones"
2157,194509,"Apple Airpods Headphones,Lightning Charging Cable"
2158,194511,"Google Phone,USB-C Charging Cable"
2159,194566,"Google Phone,Bose SoundSport Headphones"
2160,194575,"AA Batteries (4-pack),AAA Batteries (4-pack)"
2161,194588,"ThinkPad Laptop,AAA Batteries (4-pack)"
2162,194600,"Lightning Charging Cable,27in FHD Monitor"
2163,194710,"AA Batteries (4-pack),Wired Headphones"
2164,194731,"Wired Headphones,AAA Batteries (4-pack)"
2165,194749,"Wired Headphones,Lightning Charging Cable"
2166,194754,"Bose SoundSport Headphones,34in Ultrawide Monitor"
2167,194762,"20in Monitor,AAA Batteries (4-pack)"
2168,194774,"Vareebadd Phone,27in FHD Monitor"
2169,194780,"Google Phone,Wired Headphones"
2170,194786,"Apple Airpods Headphones,27in 4K Gaming Monitor"
2171,194791,"Wired Headphones,20in Monitor"
2172,194815,"AA Batteries (4-pack),USB-C Charging Cable"
2173,194823,"iPhone,Lightning Charging Cable"
2174,194840,"Google Phone,Wired Headphones"
2175,194854,"Google Phone,Wired Headphones"
2176,194894,"iPhone,Lightning Charging Cable"
2177,194909,"iPhone,Lightning Charging Cable"
2178,194927,"Wired Headphones,AAA Batteries (4-pack)"
2179,194935,"iPhone,Lightning Charging Cable"
2180,194974,"AA Batteries (4-pack),Apple Airpods Headphones"
2181,195005,"Vareebadd Phone,Wired Headphones"
2182,195019,"27in FHD Monitor,Lightning Charging Cable"
2183,195045,"Wired Headphones,Wired Headphones"
2184,195059,"Wired Headphones,27in FHD Monitor"
2185,195066,"iPhone,Lightning Charging Cable"
2186,195097,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
2187,195104,"iPhone,Lightning Charging Cable"
2188,195123,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
2189,195124,"iPhone,Wired Headphones"
2190,195136,"AA Batteries (4-pack),Vareebadd Phone"
2191,195188,"AAA Batteries (4-pack),Bose SoundSport Headphones"
2192,195192,"Macbook Pro Laptop,AA Batteries (4-pack)"
2193,195224,"iPhone,Lightning Charging Cable"
2194,195247,"iPhone,Lightning Charging Cable"
2195,195256,"Google Phone,USB-C Charging Cable"
2196,195283,"iPhone,Lightning Charging Cable"
2197,195296,"ThinkPad Laptop,Bose SoundSport Headphones"
2198,195299,"Lightning Charging Cable,Lightning Charging Cable"
2199,195328,"Google Phone,USB-C Charging Cable"
2200,195377,"Google Phone,USB-C Charging Cable"
2201,195400,"iPhone,Lightning Charging Cable"
2202,195404,"Apple Airpods Headphones,Google Phone"
2203,195405,"iPhone,Lightning Charging Cable"
2204,195417,"Vareebadd Phone,Bose SoundSport Headphones"
2205,195426,"iPhone,Lightning Charging Cable"
2206,195461,"iPhone,Wired Headphones"
2207,195468,"AAA Batteries (4-pack),27in FHD Monitor"
2208,195475,"iPhone,Lightning Charging Cable,Wired Headphones"
2209,195486,"Google Phone,USB-C Charging Cable"
2210,195487,"iPhone,Lightning Charging Cable"
2211,195557,"iPhone,Lightning Charging Cable,Wired Headphones"
2212,195619,"AAA Batteries (4-pack),Apple Airpods Headphones"
2213,195646,"Lightning Charging Cable,Bose SoundSport Headphones"
2214,195686,"Wired Headphones,Apple Airpods Headphones"
2215,195700,"Google Phone,USB-C Charging Cable"
2216,195714,"27in FHD Monitor,AAA Batteries (4-pack)"
2217,195753,"Google Phone,USB-C Charging Cable,Wired Headphones"
2218,195756,"Wired Headphones,Bose SoundSport Headphones"
2219,195758,"Vareebadd Phone,Wired Headphones"
2220,195759,"Google Phone,USB-C Charging Cable"
2221,195771,"iPhone,Wired Headphones"
2222,195785,"USB-C Charging Cable,Lightning Charging Cable"
2223,195787,"27in 4K Gaming Monitor,Lightning Charging Cable"
2224,195832,"iPhone,Google Phone"
2225,195870,"iPhone,Apple Airpods Headphones"
2226,195877,"Bose SoundSport Headphones,Wired Headphones"
2227,195883,"Google Phone,USB-C Charging Cable"
2228,195908,"ThinkPad Laptop,27in 4K Gaming Monitor"
2229,195910,"27in FHD Monitor,AA Batteries (4-pack)"
2230,195920,"Vareebadd Phone,USB-C Charging Cable"
2231,196014,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
2232,196024,"iPhone,Lightning Charging Cable"
2233,196061,"Google Phone,USB-C Charging Cable"
2234,196090,"iPhone,Apple Airpods Headphones"
2235,196123,"Vareebadd Phone,USB-C Charging Cable"
2236,196128,"Google Phone,USB-C Charging Cable"
2237,196136,"iPhone,Lightning Charging Cable"
2238,196165,"Google Phone,USB-C Charging Cable"
2239,196260,"AA Batteries (4-pack),Wired Headphones"
2240,196311,"Google Phone,Wired Headphones"
2241,196327,"Google Phone,Wired Headphones"
2242,196368,"Google Phone,Bose SoundSport Headphones"
2243,196386,"USB-C Charging Cable,34in Ultrawide Monitor"
2244,196395,"Google Phone,USB-C Charging Cable"
2245,196429,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
2246,196447,"iPhone,Lightning Charging Cable"
2247,196469,"USB-C Charging Cable,Wired Headphones"
2248,196478,"Wired Headphones,ThinkPad Laptop"
2249,196493,"Lightning Charging Cable,AAA Batteries (4-pack)"
2250,196584,"iPhone,Wired Headphones"
2251,196607,"34in Ultrawide Monitor,Lightning Charging Cable"
2252,196615,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones,Wired Headphones"
2253,196644,"USB-C Charging Cable,USB-C Charging Cable"
2254,196654,"Wired Headphones,iPhone"
2255,196697,"Google Phone,USB-C Charging Cable"
2256,196721,"Google Phone,Wired Headphones"
2257,196737,"iPhone,Lightning Charging Cable"
2258,196777,"20in Monitor,Bose SoundSport Headphones"
2259,196778,"Apple Airpods Headphones,Flatscreen TV"
2260,196792,"Google Phone,USB-C Charging Cable"
2261,196801,"34in Ultrawide Monitor,Apple Airpods Headphones"
2262,196868,"27in 4K Gaming Monitor,Macbook Pro Laptop"
2263,196872,"Apple Airpods Headphones,27in FHD Monitor"
2264,196875,"USB-C Charging Cable,Apple Airpods Headphones"
2265,196917,"USB-C Charging Cable,AA Batteries (4-pack)"
2266,196920,"USB-C Charging Cable,Lightning Charging Cable"
2267,196985,"Google Phone,Wired Headphones"
2268,196990,"AA Batteries (4-pack),iPhone"
2269,197004,"AA Batteries (4-pack),20in Monitor"
2270,197041,"Google Phone,USB-C Charging Cable"
2271,197076,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
2272,197082,"Google Phone,Bose SoundSport Headphones,Wired Headphones"
2273,197099,"Google Phone,USB-C Charging Cable"
2274,197118,"Google Phone,Bose SoundSport Headphones"
2275,197124,"Vareebadd Phone,Wired Headphones"
2276,197181,"Bose SoundSport Headphones,iPhone"
2277,197209,"iPhone,Lightning Charging Cable"
2278,197273,"iPhone,Lightning Charging Cable"
2279,197280,"iPhone,Apple Airpods Headphones"
2280,197288,"iPhone,Apple Airpods Headphones"
2281,197318,"AA Batteries (4-pack),Wired Headphones"
2282,197356,"Google Phone,USB-C Charging Cable"
2283,197367,"Vareebadd Phone,USB-C Charging Cable"
2284,197372,"Lightning Charging Cable,Bose SoundSport Headphones"
2285,197453,"Apple Airpods Headphones,Vareebadd Phone"
2286,197466,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
2287,197473,"Vareebadd Phone,USB-C Charging Cable"
2288,197493,"iPhone,Lightning Charging Cable"
2289,197507,"Google Phone,USB-C Charging Cable"
2290,197525,"iPhone,Lightning Charging Cable"
2291,197578,"Google Phone,Wired Headphones"
2292,197581,"AAA Batteries (4-pack),USB-C Charging Cable"
2293,197601,"iPhone,Apple Airpods Headphones"
2294,197656,"iPhone,Lightning Charging Cable"
2295,197677,"iPhone,Wired Headphones"
2296,197722,"iPhone,Lightning Charging Cable"
2297,197726,"34in Ultrawide Monitor,Macbook Pro Laptop"
2298,197786,"Google Phone,USB-C Charging Cable"
2299,197798,"Google Phone,USB-C Charging Cable"
2300,197812,"iPhone,Apple Airpods Headphones"
2301,197813,"Apple Airpods Headphones,27in FHD Monitor"
2302,197841,"Apple Airpods Headphones,AAA Batteries (4-pack)"
2303,197845,"USB-C Charging Cable,USB-C Charging Cable"
2304,197852,"Google Phone,USB-C Charging Cable,AAA Batteries (4-pack)"
2305,197900,"27in FHD Monitor,AA Batteries (4-pack)"
2306,197901,"Google Phone,USB-C Charging Cable"
2307,197905,"20in Monitor,Lightning Charging Cable"
2308,197954,"Google Phone,USB-C Charging Cable"
2309,197977,"Wired Headphones,AA Batteries (4-pack)"
2310,197978,"Google Phone,Wired Headphones"
2311,197987,"USB-C Charging Cable,34in Ultrawide Monitor"
2312,197995,"Vareebadd Phone,Wired Headphones"
2313,198005,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
2314,198016,"27in 4K Gaming Monitor,Apple Airpods Headphones"
2315,198025,"Google Phone,USB-C Charging Cable"
2316,198042,"Google Phone,USB-C Charging Cable"
2317,198046,"Lightning Charging Cable,Bose SoundSport Headphones"
2318,198054,"Lightning Charging Cable,iPhone"
2319,198059,"Vareebadd Phone,Wired Headphones"
2320,198060,"Lightning Charging Cable,USB-C Charging Cable"
2321,198075,"iPhone,Lightning Charging Cable"
2322,198078,"Bose SoundSport Headphones,USB-C Charging Cable"
2323,198094,"Vareebadd Phone,USB-C Charging Cable"
2324,198141,"USB-C Charging Cable,Apple Airpods Headphones"
2325,198190,"Wired Headphones,iPhone"
2326,198204,"AA Batteries (4-pack),Lightning Charging Cable"
2327,198215,"AAA Batteries (4-pack),Google Phone"
2328,198238,"AA Batteries (4-pack),27in FHD Monitor"
2329,198251,"Google Phone,Wired Headphones"
2330,198300,"Flatscreen TV,iPhone"
2331,198307,"iPhone,Lightning Charging Cable"
2332,198313,"iPhone,Lightning Charging Cable"
2333,198368,"ThinkPad Laptop,27in FHD Monitor"
2334,198453,"AAA Batteries (4-pack),Bose SoundSport Headphones"
2335,198460,"Lightning Charging Cable,AAA Batteries (4-pack)"
2336,198461,"USB-C Charging Cable,27in 4K Gaming Monitor"
2337,198480,"iPhone,Lightning Charging Cable"
2338,198509,"USB-C Charging Cable,Wired Headphones"
2339,198514,"Google Phone,USB-C Charging Cable,USB-C Charging Cable"
2340,198517,"USB-C Charging Cable,Bose SoundSport Headphones"
2341,198602,"Google Phone,USB-C Charging Cable"
2342,198606,"iPhone,Lightning Charging Cable"
2343,198661,"Google Phone,AAA Batteries (4-pack)"
2344,198677,"iPhone,Lightning Charging Cable"
2345,198682,"Vareebadd Phone,USB-C Charging Cable"
2346,198699,"Google Phone,Bose SoundSport Headphones"
2347,198707,"Wired Headphones,AA Batteries (4-pack)"
2348,198715,"USB-C Charging Cable,Google Phone"
2349,198752,"USB-C Charging Cable,AAA Batteries (4-pack)"
2350,198775,"Apple Airpods Headphones,AA Batteries (4-pack)"
2351,198795,"Google Phone,AAA Batteries (4-pack)"
2352,198811,"Apple Airpods Headphones,27in 4K Gaming Monitor"
2353,198847,"Apple Airpods Headphones,Wired Headphones"
2354,198982,"iPhone,Lightning Charging Cable"
2355,198996,"iPhone,Wired Headphones"
2356,199017,"AAA Batteries (4-pack),Apple Airpods Headphones"
2357,199018,"iPhone,Wired Headphones"
2358,199064,"Google Phone,USB-C Charging Cable"
2359,199211,"iPhone,Lightning Charging Cable"
2360,199230,"iPhone,Vareebadd Phone"
2361,199275,"Google Phone,USB-C Charging Cable"
2362,199282,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
2363,199304,"Bose SoundSport Headphones,Lightning Charging Cable"
2364,199314,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
2365,199331,"Vareebadd Phone,USB-C Charging Cable"
2366,199334,"iPhone,Lightning Charging Cable"
2367,199339,"Google Phone,USB-C Charging Cable"
2368,199346,"USB-C Charging Cable,27in FHD Monitor"
2369,199369,"Google Phone,USB-C Charging Cable"
2370,199374,"Wired Headphones,AAA Batteries (4-pack)"
2371,199392,"Google Phone,Lightning Charging Cable"
2372,199397,"iPhone,Lightning Charging Cable"
2373,199399,"iPhone,Lightning Charging Cable"
2374,199407,"USB-C Charging Cable,Bose SoundSport Headphones"
2375,199431,"AA Batteries (4-pack),AAA Batteries (4-pack)"
2376,199455,"iPhone,Wired Headphones"
2377,199459,"Vareebadd Phone,USB-C Charging Cable"
2378,199462,"Google Phone,Bose SoundSport Headphones"
2379,199468,"Google Phone,AAA Batteries (4-pack)"
2380,199498,"20in Monitor,USB-C Charging Cable"
2381,199518,"Google Phone,USB-C Charging Cable"
2382,199634,"34in Ultrawide Monitor,Lightning Charging Cable"
2383,199636,"Google Phone,USB-C Charging Cable"
2384,199649,"Apple Airpods Headphones,Lightning Charging Cable"
2385,199664,"Wired Headphones,iPhone"
2386,199697,"Google Phone,USB-C Charging Cable"
2387,199699,"iPhone,Lightning Charging Cable"
2388,199713,"iPhone,Lightning Charging Cable"
2389,199728,"Bose SoundSport Headphones,Macbook Pro Laptop"
2390,199738,"20in Monitor,Flatscreen TV"
2391,199746,"iPhone,Wired Headphones"
2392,199748,"AA Batteries (4-pack),20in Monitor"
2393,199767,"Wired Headphones,27in FHD Monitor"
2394,199781,"AAA Batteries (4-pack),Apple Airpods Headphones"
2395,199849,"Vareebadd Phone,USB-C Charging Cable"
2396,199878,"Google Phone,Wired Headphones"
2397,199899,"Bose SoundSport Headphones,Flatscreen TV"
2398,199924,"iPhone,Apple Airpods Headphones"
2399,199948,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
2400,199951,"iPhone,Wired Headphones"
2401,199982,"Google Phone,USB-C Charging Cable"
2402,199994,"Google Phone,USB-C Charging Cable"
2403,200071,"AA Batteries (4-pack),AAA Batteries (4-pack)"
2404,200079,"Bose SoundSport Headphones,AA Batteries (4-pack)"
2405,200103,"Google Phone,Wired Headphones"
2406,200144,"20in Monitor,USB-C Charging Cable"
2407,200172,"USB-C Charging Cable,27in FHD Monitor"
2408,200225,"iPhone,Lightning Charging Cable"
2409,200236,"iPhone,Lightning Charging Cable"
2410,200240,"Google Phone,USB-C Charging Cable"
2411,200241,"iPhone,Lightning Charging Cable,Wired Headphones"
2412,200278,"Flatscreen TV,AA Batteries (4-pack)"
2413,200289,"Google Phone,Wired Headphones"
2414,200301,"27in FHD Monitor,Lightning Charging Cable"
2415,200311,"Vareebadd Phone,USB-C Charging Cable"
2416,200333,"AAA Batteries (4-pack),34in Ultrawide Monitor"
2417,200338,"Google Phone,USB-C Charging Cable"
2418,200354,"AAA Batteries (4-pack),USB-C Charging Cable"
2419,200356,"Vareebadd Phone,USB-C Charging Cable"
2420,200416,"iPhone,Lightning Charging Cable"
2421,200440,"iPhone,Apple Airpods Headphones"
2422,200472,"iPhone,Apple Airpods Headphones"
2423,200486,"27in FHD Monitor,AA Batteries (4-pack)"
2424,200494,"Apple Airpods Headphones,LG Dryer"
2425,200506,"AAA Batteries (4-pack),27in FHD Monitor"
2426,200527,"Macbook Pro Laptop,USB-C Charging Cable"
2427,200531,"AAA Batteries (4-pack),USB-C Charging Cable"
2428,200546,"Vareebadd Phone,USB-C Charging Cable"
2429,200568,"iPhone,Wired Headphones"
2430,200575,"iPhone,Lightning Charging Cable"
2431,200583,"iPhone,Wired Headphones"
2432,200595,"USB-C Charging Cable,Flatscreen TV"
2433,200596,"Bose SoundSport Headphones,27in 4K Gaming Monitor"
2434,200641,"Lightning Charging Cable,27in 4K Gaming Monitor"
2435,200645,"20in Monitor,AA Batteries (4-pack)"
2436,200650,"Apple Airpods Headphones,AAA Batteries (4-pack)"
2437,200653,"27in 4K Gaming Monitor,Google Phone"
2438,200723,"iPhone,Lightning Charging Cable"
2439,200729,"27in 4K Gaming Monitor,iPhone"
2440,200757,"Google Phone,USB-C Charging Cable"
2441,200761,"iPhone,Lightning Charging Cable"
2442,200821,"Lightning Charging Cable,34in Ultrawide Monitor"
2443,200836,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
2444,200847,"Wired Headphones,AAA Batteries (4-pack)"
2445,200851,"ThinkPad Laptop,AAA Batteries (4-pack)"
2446,200879,"27in FHD Monitor,Bose SoundSport Headphones"
2447,200906,"Lightning Charging Cable,USB-C Charging Cable"
2448,200971,"iPhone,Lightning Charging Cable"
2449,200998,"Google Phone,Bose SoundSport Headphones"
2450,201047,"20in Monitor,Bose SoundSport Headphones"
2451,201089,"Google Phone,USB-C Charging Cable"
2452,201091,"Google Phone,USB-C Charging Cable"
2453,201101,"Flatscreen TV,27in FHD Monitor"
2454,201114,"27in FHD Monitor,Macbook Pro Laptop"
2455,201124,"Wired Headphones,Apple Airpods Headphones"
2456,201126,"AA Batteries (4-pack),USB-C Charging Cable"
2457,201140,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
2458,201173,"Apple Airpods Headphones,AA Batteries (4-pack)"
2459,201185,"Macbook Pro Laptop,Lightning Charging Cable"
2460,201212,"AAA Batteries (4-pack),USB-C Charging Cable"
2461,201243,"Vareebadd Phone,USB-C Charging Cable"
2462,201257,"Google Phone,Wired Headphones"
2463,201288,"iPhone,Lightning Charging Cable"
2464,201320,"34in Ultrawide Monitor,Wired Headphones"
2465,201340,"USB-C Charging Cable,AAA Batteries (4-pack)"
2466,201369,"iPhone,Apple Airpods Headphones"
2467,201398,"Wired Headphones,USB-C Charging Cable"
2468,201417,"Apple Airpods Headphones,Bose SoundSport Headphones"
2469,201482,"34in Ultrawide Monitor,USB-C Charging Cable"
2470,201497,"iPhone,Lightning Charging Cable"
2471,201547,"Google Phone,USB-C Charging Cable"
2472,201558,"iPhone,Lightning Charging Cable"
2473,201579,"Lightning Charging Cable,Flatscreen TV"
2474,201606,"AA Batteries (4-pack),AA Batteries (4-pack)"
2475,201672,"27in 4K Gaming Monitor,Wired Headphones"
2476,201676,"Vareebadd Phone,AAA Batteries (4-pack)"
2477,201700,"AA Batteries (4-pack),20in Monitor"
2478,201708,"USB-C Charging Cable,LG Dryer"
2479,201720,"Vareebadd Phone,USB-C Charging Cable"
2480,201727,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
2481,201729,"Apple Airpods Headphones,Lightning Charging Cable"
2482,201730,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
2483,201775,"Google Phone,USB-C Charging Cable,Wired Headphones"
2484,201789,"34in Ultrawide Monitor,iPhone"
2485,201792,"Lightning Charging Cable,USB-C Charging Cable"
2486,201798,"iPhone,Lightning Charging Cable"
2487,201802,"Vareebadd Phone,USB-C Charging Cable"
2488,201917,"Google Phone,USB-C Charging Cable"
2489,201939,"Apple Airpods Headphones,Flatscreen TV"
2490,201948,"AAA Batteries (4-pack),Lightning Charging Cable"
2491,201955,"Apple Airpods Headphones,AA Batteries (4-pack)"
2492,201962,"iPhone,Wired Headphones"
2493,201979,"AA Batteries (4-pack),Wired Headphones"
2494,202016,"Bose SoundSport Headphones,iPhone"
2495,202066,"AA Batteries (4-pack),iPhone"
2496,202097,"Wired Headphones,AA Batteries (4-pack)"
2497,202118,"Lightning Charging Cable,ThinkPad Laptop"
2498,202126,"Apple Airpods Headphones,Wired Headphones"
2499,202138,"Apple Airpods Headphones,AAA Batteries (4-pack)"
2500,202144,"iPhone,Wired Headphones"
2501,202186,"Bose SoundSport Headphones,Bose SoundSport Headphones"
2502,202189,"Wired Headphones,USB-C Charging Cable"
2503,202212,"Macbook Pro Laptop,Macbook Pro Laptop"
2504,202236,"Wired Headphones,USB-C Charging Cable"
2505,202245,"iPhone,Apple Airpods Headphones"
2506,202262,"Lightning Charging Cable,34in Ultrawide Monitor"
